StudioTestName	ParticipantName	[Gender]Value	RecordingName	RecordingDate	RecordingDuration	MediaName	RecordingTimestamp	LocalTimeStamp	StudioEvent	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	PupilLeft	PupilRight	ValidityLeft	ValidityRight	
UnInformative A	ANCAT22	F	ANCAT22	2/15/2012	306549		82	09:42:39.292								1	1854	1194	1863	1222	1858	1208	3.12	2.93	0	0	
UnInformative A	ANCAT22	F	ANCAT22	2/15/2012	306549		99	09:42:39.309		1		Fixation	316			2	1847	1192	1861	1215	1854	1203	3.10	2.89	0	0	
UnInformative A	ANCAT22	F	ANCAT22	2/15/2012	306549		115	09:42:39.325		1		Fixation	316			3	1846	1193	1858	1213	1852	1203	3.09	2.92	0	0	
UnInformative A	ANCAT22	F	ANCAT22	2/15/2012	306549		132	09:42:39.342		1		Fixation	316			4	1837	1195	1865	1221	1851	1208	3.07	2.93	0	0	
UnInformative A	ANCAT22	F	ANCAT22	2/15/2012	306549		149	09:42:39.359		1		Fixation	316			5	1843	1198	1861	1222	1852	1210	3.10	2.84	0	0	
UnInformative A	ANCAT22	F	ANCAT22	2/15/2012	306549		165	09:42:39.375		1		Fixation	316			6	1845	1195	1860	1224	1852	1209	3.07	2.90	0	0	
UnInformative A	ANCAT22	F	ANCAT22	2/15/2012	306549		182	09:42:39.392		1		Fixation	316			7	1851	1200	1845	1214	1848	1207	3.06	2.90	0	0	
UnInformative A	ANCAT22	F	ANCAT22	2/15/2012	306549		199	09:42:39.408		1		Fixation	316			8	1840	1199	1845	1203	1842	1201	3.08	2.91	0	0	
UnInformative A	ANCAT22	F	ANCAT22	2/15/2012	306549		215	09:42:39.425		1		Fixation	316			9	1848	1197	1851	1210	1849	1203	3.07	2.93	0	0	
UnInformative A	ANCAT22	F	ANCAT22	2/15/2012	306549		232	09:42:39.442		1		Fixation	316			10	1848	1197	1847	1219	1847	1208	3.06	2.92	0	0	
UnInformative A	ANCAT22	F	ANCAT22	2/15/2012	306549		249	09:42:39.458		1		Fixation	316			11	1843	1206	1856	1213	1849	1209	3.07	2.90	0	0	
UnInformative A	ANCAT22	F	ANCAT22	2/15/2012	306549		265	09:42:39.475		1		Fixation	316			12	1849	1208	1850	1216	1849	1212	3.08	2.95	0	0	
UnInformative A	ANCAT22	F	ANCAT22	2/15/2012	306549		282	09:42:39.492		1		Fixation	316			13	1847	1197	1852	1220	1849	1208	3.07	2.91	0	0	
UnInformative A	ANCAT22	F	ANCAT22	2/15/2012	306549		299	09:42:39.508		1		Fixation	316			14	1843	1197	1842	1214	1842	1205	3.09	2.98	0	0	
UnInformative A	ANCAT22	F	ANCAT22	2/15/2012	306549		315	09:42:39.525		1		Fixation	316			15	1843	1191	1852	1211	1847	1201	3.10	2.94	0	0	
UnInformative A	ANCAT22	F	ANCAT22	2/15/2012	306549		332	09:42:39.542		1		Fixation	316			16	1847	1199	1841	1219	1844	1209	3.09	2.97	0	0	
UnInformative A	ANCAT22	F	ANCAT22	2/15/2012	306549		349	09:42:39.558		1		Fixation	316			17	1837	1196	1854	1219	1845	1207	3.11	3.02	0	0	
UnInformative A	ANCAT22	F	ANCAT22	2/15/2012	306549		365	09:42:39.575		1		Fixation	316			18	1835	1194	1849	1220	1842	1207	3.15	3.01	0	0	
UnInformative A	ANCAT22	F	ANCAT22	2/15/2012	306549		382	09:42:39.592		1		Fixation	316			19	1839	1189	1851	1224	1845	1206	3.16	3.01	0	0	
UnInformative A	ANCAT22	F	ANCAT22	2/15/2012	306549		399	09:42:39.608		1		Fixation	316			20	1824	1195	1847	1298	1835	1246	3.13	2.77	0	0	
UnInformative A	ANCAT22	F	ANCAT22	2/15/2012	306549		415	09:42:39.625		1		Fixation	316			21									4	4	
UnInformative A	ANCAT22	F	ANCAT22	2/15/2012	306549		432	09:42:39.642				Unclassified	1748			22									4	4	
UnInformative A	ANCAT22	F	ANCAT22	2/15/2012	306549		449	09:42:39.658				Unclassified	1748			23									4	4	
UnInformative A	ANCAT22	F	ANCAT22	2/15/2012	306549		465	09:42:39.675				Unclassified	1748			24									4	4	
UnInformative A	ANCAT22	F	ANCAT22	2/15/2012	306549		482	09:42:39.692				Unclassified	1748			25									4	4	
