StudioTestName	ParticipantName	[Gender]Value	RecordingName	RecordingDate	RecordingDuration	MediaName	RecordingTimestamp	LocalTimeStamp	StudioEvent	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	PupilLeft	PupilRight	ValidityLeft	ValidityRight	
UnInformative A	ANCAT72	F	ANCAG72	5/14/2012	314807		54	10:46:35.959				Unclassified	731			1									4	4	
UnInformative A	ANCAT72	F	ANCAG72	5/14/2012	314807		68	10:46:35.974				Unclassified	731			2									4	4	
UnInformative A	ANCAT72	F	ANCAG72	5/14/2012	314807		85	10:46:35.991				Unclassified	731			3									4	4	
UnInformative A	ANCAT72	F	ANCAG72	5/14/2012	314807		102	10:46:36.007				Unclassified	731			4									4	4	
UnInformative A	ANCAT72	F	ANCAG72	5/14/2012	314807		118	10:46:36.024				Unclassified	731			5									4	4	
UnInformative A	ANCAT72	F	ANCAG72	5/14/2012	314807		135	10:46:36.041				Unclassified	731			6									4	4	
UnInformative A	ANCAT72	F	ANCAG72	5/14/2012	314807		152	10:46:36.057				Unclassified	731			7									4	4	
UnInformative A	ANCAT72	F	ANCAG72	5/14/2012	314807		168	10:46:36.074				Unclassified	731			8									4	4	
UnInformative A	ANCAT72	F	ANCAG72	5/14/2012	314807		185	10:46:36.091				Unclassified	731			9									4	4	
UnInformative A	ANCAT72	F	ANCAG72	5/14/2012	314807		203	10:46:36.108				Unclassified	731			10									4	4	
UnInformative A	ANCAT72	F	ANCAG72	5/14/2012	314807		220	10:46:36.126				Unclassified	731			11									4	4	
UnInformative A	ANCAT72	F	ANCAG72	5/14/2012	314807		235	10:46:36.140				Unclassified	731			12									4	4	
UnInformative A	ANCAT72	F	ANCAG72	5/14/2012	314807		252	10:46:36.157				Unclassified	731			13									4	4	
UnInformative A	ANCAT72	F	ANCAG72	5/14/2012	314807		268	10:46:36.174				Unclassified	731			14									4	4	
UnInformative A	ANCAT72	F	ANCAG72	5/14/2012	314807		285	10:46:36.190				Unclassified	731			15									4	4	
UnInformative A	ANCAT72	F	ANCAG72	5/14/2012	314807		301	10:46:36.207				Unclassified	731			16									4	4	
UnInformative A	ANCAT72	F	ANCAG72	5/14/2012	314807		318	10:46:36.224				Unclassified	731			17									4	4	
UnInformative A	ANCAT72	F	ANCAG72	5/14/2012	314807		335	10:46:36.241				Unclassified	731			18									4	4	
UnInformative A	ANCAT72	F	ANCAG72	5/14/2012	314807		353	10:46:36.258				Unclassified	731			19									4	4	
UnInformative A	ANCAT72	F	ANCAG72	5/14/2012	314807		370	10:46:36.276				Unclassified	731			20									4	4	
UnInformative A	ANCAT72	F	ANCAG72	5/14/2012	314807		385	10:46:36.290				Unclassified	731			21									4	4	
UnInformative A	ANCAT72	F	ANCAG72	5/14/2012	314807		401	10:46:36.307				Unclassified	731			22									4	4	
UnInformative A	ANCAT72	F	ANCAG72	5/14/2012	314807		418	10:46:36.324				Unclassified	731			23									4	4	
UnInformative A	ANCAT72	F	ANCAG72	5/14/2012	314807		435	10:46:36.340				Unclassified	731			24									4	4	
UnInformative A	ANCAT72	F	ANCAG72	5/14/2012	314807		451	10:46:36.357				Unclassified	731			25									4	4	
UnInformative A	ANCAT72	F	ANCAG72	5/14/2012	314807		468	10:46:36.374				Unclassified	731			26									4	4	
UnInformative A	ANCAT72	F	ANCAG72	5/14/2012	314807		485	10:46:36.390				Unclassified	731			27									4	4	
