StudioTestName	ParticipantName	[Gender]Value	RecordingName	RecordingDate	RecordingDuration	MediaName	RecordingTimestamp	LocalTimeStamp	StudioEvent	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	PupilLeft	PupilRight	ValidityLeft	ValidityRight	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		42	10:43:24.234								1			-2538	592	-2538	592		3.24	4	0	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		59	10:43:24.250		1		Fixation	100			2									4	4	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		75	10:43:24.267		1		Fixation	100			3									4	4	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		92	10:43:24.284		1		Fixation	100			4			-1182	977	-1182	977		2.39	4	0	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		109	10:43:24.300		1		Fixation	100			5			-3029	371	-3029	371		3.47	4	0	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		125	10:43:24.317		1		Fixation	100			6			-2149	817	-2149	817		3.14	4	0	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		142	10:43:24.333		1		Fixation	100			7									4	4	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		159	10:43:24.350		1		Fixation	100			8			-1179	971	-1179	971		2.41	4	0	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		175	10:43:24.366		2		Fixation	100			9			-1194	974	-1194	974		2.42	4	0	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		192	10:43:24.383		2		Fixation	100			10			-1142	978	-1142	978		2.45	4	0	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		208	10:43:24.400		2		Fixation	100			11			-1186	960	-1186	960		2.48	4	0	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		225	10:43:24.416		2		Fixation	100			12			-1157	967	-1157	967		2.44	4	0	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		241	10:43:24.433		2		Fixation	100			13			-1172	988	-1172	988		2.49	4	0	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		259	10:43:24.450		2		Fixation	100			14			-1960	688	-1960	688		3.27	4	0	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		275	10:43:24.467		3		Fixation	549			15			-2096	690	-2096	690		3.26	4	0	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		292	10:43:24.483		3		Fixation	549			16			-2313	647	-2313	647		3.36	4	0	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		308	10:43:24.499		3		Fixation	549			17			-2091	708	-2091	708		3.36	4	0	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		325	10:43:24.516		3		Fixation	549			18			-2065	696	-2065	696		3.32	4	0	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		341	10:43:24.533		3		Fixation	549			19			-2388	620	-2388	620		3.42	4	0	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		359	10:43:24.550		3		Fixation	549			20			-2137	672	-2137	672		3.37	4	0	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		375	10:43:24.567		3		Fixation	549			21			-2033	720	-2033	720		3.37	4	0	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		392	10:43:24.583		3		Fixation	549			22			-2036	692	-2036	692		3.37	4	0	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		408	10:43:24.599		3		Fixation	549			23			-2085	671	-2085	671		3.39	4	0	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		425	10:43:24.616		3		Fixation	549			24			-1958	717	-1958	717		3.33	4	0	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		441	10:43:24.633		3		Fixation	549			25			-2605	638	-2605	638		3.52	4	0	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		458	10:43:24.650		3		Fixation	549			26			-2029	690	-2029	690		3.41	4	0	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		475	10:43:24.667		3		Fixation	549			27			-2074	694	-2074	694		3.42	4	0	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		492	10:43:24.683		3		Fixation	549			28			-2028	703	-2028	703		3.43	4	0	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		508	10:43:24.699		3		Fixation	549			29			-1982	711	-1982	711		3.40	4	0	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		524	10:43:24.716		3		Fixation	549			30			-2130	665	-2130	665		3.45	4	0	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		541	10:43:24.733		3		Fixation	549			31			-2023	710	-2023	710		3.46	4	0	
UnInformative A	ANCAT55	M	ANCAT55	4/12/2012	311886		558	10:43:24.750		3		Fixation	549			32			-2430	626	-2430	626		3.59	4	0	
