StudioTestName	ParticipantName	[Gender]Value	RecordingName	RecordingDate	RecordingDuration	MediaName	RecordingTimestamp	LocalTimeStamp	StudioEvent	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	PupilLeft	PupilRight	ValidityLeft	ValidityRight	
Informative A	ANCAT74	F	ANCAT74	5/31/2012	332960		72	10:28:25.265				Unclassified	4930			1									4	4	
Informative A	ANCAT74	F	ANCAT74	5/31/2012	332960		88	10:28:25.282				Unclassified	4930			2									4	4	
Informative A	ANCAT74	F	ANCAT74	5/31/2012	332960		105	10:28:25.299				Unclassified	4930			3									4	4	
Informative A	ANCAT74	F	ANCAT74	5/31/2012	332960		123	10:28:25.317				Unclassified	4930			4									4	4	
Informative A	ANCAT74	F	ANCAT74	5/31/2012	332960		140	10:28:25.334				Unclassified	4930			5									4	4	
Informative A	ANCAT74	F	ANCAT74	5/31/2012	332960		155	10:28:25.348				Unclassified	4930			6									4	4	
Informative A	ANCAT74	F	ANCAT74	5/31/2012	332960		171	10:28:25.365				Unclassified	4930			7									4	4	
Informative A	ANCAT74	F	ANCAT74	5/31/2012	332960		188	10:28:25.382				Unclassified	4930			8									4	4	
Informative A	ANCAT74	F	ANCAT74	5/31/2012	332960		205	10:28:25.398				Unclassified	4930			9									4	4	
Informative A	ANCAT74	F	ANCAT74	5/31/2012	332960		221	10:28:25.415				Unclassified	4930			10									4	4	
Informative A	ANCAT74	F	ANCAT74	5/31/2012	332960		238	10:28:25.432				Unclassified	4930			11									4	4	
Informative A	ANCAT74	F	ANCAT74	5/31/2012	332960		255	10:28:25.449				Unclassified	4930			12									4	4	
Informative A	ANCAT74	F	ANCAT74	5/31/2012	332960		272	10:28:25.466				Unclassified	4930			13									4	4	
Informative A	ANCAT74	F	ANCAT74	5/31/2012	332960		290	10:28:25.484				Unclassified	4930			14									4	4	
Informative A	ANCAT74	F	ANCAT74	5/31/2012	332960		305	10:28:25.498				Unclassified	4930			15									4	4	
Informative A	ANCAT74	F	ANCAT74	5/31/2012	332960		321	10:28:25.515				Unclassified	4930			16									4	4	
